timestamp_utc,event,state,district,block,village,year,wqi_value,wqi_class,wqi_range,hhi_value,hhi_class,hhi_range,payload_json,result_json
2026-02-26T08:13:24.302123+00:00,predict_success,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,76.02,Very Poor,76.0-82.02,0.85,Low Risk,0.6-1.0,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}","{""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""wqi"": {""class"": ""Very Poor"", ""value"": 76.02, ""range"": [76.0, 82.02]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 0.85, ""range"": [0.6, 1.0]}, ""trend"": [{""year"": 2020, ""wqi_value"": 13.15, ""hhi_value"": 0.56, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2021, ""wqi_value"": 76.0, ""hhi_value"": 1.23, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2022, ""wqi_value"": 19.26, ""hhi_value"": 0.58, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2023, ""wqi_value"": 60.24, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 39.74, ""hhi_value"": 0.52, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2025, ""wqi_value"": 76.02, ""hhi_value"": 0.85, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2026, ""wqi_value"": 16.65, ""hhi_value"": 1.59, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2027, ""wqi_value"": 42.61, ""hhi_value"": 0.39, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2029, ""wqi_value"": 36.65, ""hhi_value"": 1.05, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2030, ""wqi_value"": 100.01, ""hhi_value"": 1.19, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}]}"
2026-02-26T08:13:25.525487+00:00,predict_client,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}",
2026-02-26T08:13:35.011446+00:00,predict_success,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2041,34.23,Good,28.23-40.23,1.13,High Risk,1.0-1.63,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2041""}","{""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2041, ""wqi"": {""class"": ""Good"", ""value"": 34.23, ""range"": [28.23, 40.23]}, ""hhi"": {""class"": ""High Risk"", ""value"": 1.13, ""range"": [1.0, 1.63]}, ""trend"": [{""year"": 2036, ""wqi_value"": 79.9, ""hhi_value"": 2.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2037, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2038, ""wqi_value"": 56.79, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2039, ""wqi_value"": 100.01, ""hhi_value"": 1.46, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2040, ""wqi_value"": 11.19, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Threshold Level""}, {""year"": 2041, ""wqi_value"": 34.23, ""hhi_value"": 1.13, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2042, ""wqi_value"": 53.03, ""hhi_value"": 1.83, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2043, ""wqi_value"": 41.53, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2044, ""wqi_value"": 41.45, ""hhi_value"": 1.11, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2045, ""wqi_value"": 60.9, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2046, ""wqi_value"": 76.0, ""hhi_value"": 2.09, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}]}"
2026-02-26T08:13:36.232066+00:00,predict_client,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2041,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2041""}",
2026-02-26T08:13:45.109108+00:00,predict_success,Tamil Nadu,Ariyalur,Andimadam,Nagambandal,2041,22.23,Excellent,15.98-25.0,1.64,High Risk,1.14-2.14,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Nagambandal"", ""year"": ""2041""}","{""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Nagambandal"", ""year"": 2041, ""wqi"": {""class"": ""Excellent"", ""value"": 22.23, ""range"": [15.98, 25.0]}, ""hhi"": {""class"": ""High Risk"", ""value"": 1.64, ""range"": [1.14, 2.14]}, ""trend"": [{""year"": 2036, ""wqi_value"": 14.92, ""hhi_value"": 0.45, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2037, ""wqi_value"": 77.85, ""hhi_value"": 1.96, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2038, ""wqi_value"": 21.95, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2039, ""wqi_value"": 100.01, ""hhi_value"": 0.24, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2040, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2041, ""wqi_value"": 22.23, ""hhi_value"": 1.64, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2042, ""wqi_value"": 80.93, ""hhi_value"": 0.74, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2043, ""wqi_value"": 15.29, ""hhi_value"": 0.67, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2044, ""wqi_value"": 33.13, ""hhi_value"": 0.49, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2045, ""wqi_value"": 57.78, ""hhi_value"": 1.55, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2046, ""wqi_value"": 76.0, ""hhi_value"": 0.71, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T08:13:46.328125+00:00,predict_client,Tamil Nadu,Ariyalur,Andimadam,Nagambandal,2041,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Nagambandal"", ""year"": ""2041""}",
2026-02-26T08:13:58.851006+00:00,predict_success,Tamil Nadu,Ariyalur,Andimadam,Melur,2041,100.01,Unsuitable for Drinking,100.01-105.01,2.08,High Risk,1.58-2.58,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Melur"", ""year"": ""2041""}","{""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Melur"", ""year"": 2041, ""wqi"": {""class"": ""Unsuitable for Drinking"", ""value"": 100.01, ""range"": [100.01, 105.01]}, ""hhi"": {""class"": ""High Risk"", ""value"": 2.08, ""range"": [1.58, 2.58]}, ""trend"": [{""year"": 2036, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2037, ""wqi_value"": 61.87, ""hhi_value"": 1.11, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2038, ""wqi_value"": 100.01, ""hhi_value"": 1.92, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2039, ""wqi_value"": 100.01, ""hhi_value"": 0.42, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2040, ""wqi_value"": 58.63, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2041, ""wqi_value"": 100.01, ""hhi_value"": 2.08, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2042, ""wqi_value"": 100.01, ""hhi_value"": 0.41, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2043, ""wqi_value"": 57.4, ""hhi_value"": 0.81, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2044, ""wqi_value"": 78.96, ""hhi_value"": 2.22, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2045, ""wqi_value"": 80.78, ""hhi_value"": 1.01, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2046, ""wqi_value"": 38.84, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T08:14:00.070773+00:00,predict_client,Tamil Nadu,Ariyalur,Andimadam,Melur,2041,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Melur"", ""year"": ""2041""}",
2026-02-26T08:14:05.598397+00:00,predict_success,Tamil Nadu,Madurai,Alanganallur,15-B. METTUPATTI,2041,62.57,Poor,56.57-68.57,1.0,Low Risk,1.0-1.0,"{""state"": ""Tamil Nadu"", ""district"": ""Madurai"", ""block"": ""Alanganallur"", ""village"": ""15-B. METTUPATTI"", ""year"": ""2041""}","{""district"": ""Madurai"", ""block"": ""Alanganallur"", ""village"": ""15-B. METTUPATTI"", ""year"": 2041, ""wqi"": {""class"": ""Poor"", ""value"": 62.57, ""range"": [56.57, 68.57]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 1.0, ""range"": [1.0, 1.0]}, ""trend"": [{""year"": 2036, ""wqi_value"": 100.01, ""hhi_value"": 0.25, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2037, ""wqi_value"": 31.11, ""hhi_value"": 0.36, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2038, ""wqi_value"": 76.01, ""hhi_value"": 2.25, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2039, ""wqi_value"": 14.41, ""hhi_value"": 1.43, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2040, ""wqi_value"": 61.87, ""hhi_value"": 1.18, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2041, ""wqi_value"": 62.57, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2042, ""wqi_value"": 33.67, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2043, ""wqi_value"": 27.7, ""hhi_value"": 2.34, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2044, ""wqi_value"": 76.0, ""hhi_value"": 1.78, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2045, ""wqi_value"": 100.01, ""hhi_value"": 1.34, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2046, ""wqi_value"": 62.53, ""hhi_value"": 1.73, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}]}"
2026-02-26T08:14:06.817440+00:00,predict_client,Tamil Nadu,Madurai,Alanganallur,15-B. METTUPATTI,2041,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Madurai"", ""block"": ""Alanganallur"", ""village"": ""15-B. METTUPATTI"", ""year"": ""2041""}",
2026-02-26T08:14:12.288887+00:00,predict_success,Tamil Nadu,Madurai,Alanganallur,VALAYAPATTI,2041,74.18,Poor,68.18-75.0,2.73,High Risk,2.23-3.0,"{""state"": ""Tamil Nadu"", ""district"": ""Madurai"", ""block"": ""Alanganallur"", ""village"": ""VALAYAPATTI"", ""year"": ""2041""}","{""district"": ""Madurai"", ""block"": ""Alanganallur"", ""village"": ""VALAYAPATTI"", ""year"": 2041, ""wqi"": {""class"": ""Poor"", ""value"": 74.18, ""range"": [68.18, 75.0]}, ""hhi"": {""class"": ""High Risk"", ""value"": 2.73, ""range"": [2.23, 3.0]}, ""trend"": [{""year"": 2036, ""wqi_value"": 50.0, ""hhi_value"": 1.92, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2037, ""wqi_value"": 111.86, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Threshold Level""}, {""year"": 2038, ""wqi_value"": 103.62, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Threshold Level""}, {""year"": 2039, ""wqi_value"": 90.42, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2040, ""wqi_value"": 92.92, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Threshold Level""}, {""year"": 2041, ""wqi_value"": 74.18, ""hhi_value"": 2.73, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2042, ""wqi_value"": 48.99, ""hhi_value"": 1.96, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2043, ""wqi_value"": 107.86, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Threshold Level""}, {""year"": 2044, ""wqi_value"": 25.0, ""hhi_value"": 2.04, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2045, ""wqi_value"": 50.0, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Threshold Level""}, {""year"": 2046, ""wqi_value"": 25.0, ""hhi_value"": 1.73, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}]}"
2026-02-26T08:14:13.505247+00:00,predict_client,Tamil Nadu,Madurai,Alanganallur,VALAYAPATTI,2041,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Madurai"", ""block"": ""Alanganallur"", ""village"": ""VALAYAPATTI"", ""year"": ""2041""}",
2026-02-26T08:14:16.742942+00:00,predict_success,Tamil Nadu,Madurai,Alanganallur,VALAYAPATTI,2041,74.18,Poor,68.18-75.0,2.73,High Risk,2.23-3.0,"{""state"": ""Tamil Nadu"", ""district"": ""Madurai"", ""block"": ""Alanganallur"", ""village"": ""VALAYAPATTI"", ""year"": ""2041""}","{""district"": ""Madurai"", ""block"": ""Alanganallur"", ""village"": ""VALAYAPATTI"", ""year"": 2041, ""wqi"": {""class"": ""Poor"", ""value"": 74.18, ""range"": [68.18, 75.0]}, ""hhi"": {""class"": ""High Risk"", ""value"": 2.73, ""range"": [2.23, 3.0]}, ""trend"": [{""year"": 2036, ""wqi_value"": 50.0, ""hhi_value"": 1.92, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2037, ""wqi_value"": 111.86, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Threshold Level""}, {""year"": 2038, ""wqi_value"": 103.62, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Threshold Level""}, {""year"": 2039, ""wqi_value"": 90.42, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2040, ""wqi_value"": 92.92, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Threshold Level""}, {""year"": 2041, ""wqi_value"": 74.18, ""hhi_value"": 2.73, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2042, ""wqi_value"": 48.99, ""hhi_value"": 1.96, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2043, ""wqi_value"": 107.86, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Threshold Level""}, {""year"": 2044, ""wqi_value"": 25.0, ""hhi_value"": 2.04, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2045, ""wqi_value"": 50.0, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Threshold Level""}, {""year"": 2046, ""wqi_value"": 25.0, ""hhi_value"": 1.73, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}]}"
2026-02-26T08:14:17.960472+00:00,predict_client,Tamil Nadu,Madurai,Alanganallur,VALAYAPATTI,2041,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Madurai"", ""block"": ""Alanganallur"", ""village"": ""VALAYAPATTI"", ""year"": ""2041""}",
2026-02-26T08:14:18.650747+00:00,predict_success,Tamil Nadu,Madurai,Alanganallur,VALAYAPATTI,2041,74.18,Poor,68.18-75.0,2.73,High Risk,2.23-3.0,"{""state"": ""Tamil Nadu"", ""district"": ""Madurai"", ""block"": ""Alanganallur"", ""village"": ""VALAYAPATTI"", ""year"": ""2041""}","{""district"": ""Madurai"", ""block"": ""Alanganallur"", ""village"": ""VALAYAPATTI"", ""year"": 2041, ""wqi"": {""class"": ""Poor"", ""value"": 74.18, ""range"": [68.18, 75.0]}, ""hhi"": {""class"": ""High Risk"", ""value"": 2.73, ""range"": [2.23, 3.0]}, ""trend"": [{""year"": 2036, ""wqi_value"": 50.0, ""hhi_value"": 1.92, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2037, ""wqi_value"": 111.86, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Threshold Level""}, {""year"": 2038, ""wqi_value"": 103.62, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Threshold Level""}, {""year"": 2039, ""wqi_value"": 90.42, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2040, ""wqi_value"": 92.92, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Threshold Level""}, {""year"": 2041, ""wqi_value"": 74.18, ""hhi_value"": 2.73, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2042, ""wqi_value"": 48.99, ""hhi_value"": 1.96, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2043, ""wqi_value"": 107.86, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Threshold Level""}, {""year"": 2044, ""wqi_value"": 25.0, ""hhi_value"": 2.04, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2045, ""wqi_value"": 50.0, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Threshold Level""}, {""year"": 2046, ""wqi_value"": 25.0, ""hhi_value"": 1.73, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}]}"
2026-02-26T08:14:19.870151+00:00,predict_client,Tamil Nadu,Madurai,Alanganallur,VALAYAPATTI,2041,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Madurai"", ""block"": ""Alanganallur"", ""village"": ""VALAYAPATTI"", ""year"": ""2041""}",
2026-02-26T11:29:38.566553+00:00,predict_success,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,37.68,Good,31.68-43.68,0.24,Low Risk,0.0-0.49,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}","{""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""wqi"": {""class"": ""Good"", ""value"": 37.68, ""range"": [31.68, 43.68]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 0.24, ""range"": [0.0, 0.49]}, ""trend"": [{""year"": 2020, ""wqi_value"": 13.57, ""hhi_value"": 1.2, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2021, ""wqi_value"": 39.7, ""hhi_value"": 2.14, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2022, ""wqi_value"": 100.01, ""hhi_value"": 1.64, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2023, ""wqi_value"": 76.0, ""hhi_value"": 1.87, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2024, ""wqi_value"": 77.49, ""hhi_value"": 0.27, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2025, ""wqi_value"": 37.68, ""hhi_value"": 0.24, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2026, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 53.87, ""hhi_value"": 0.38, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 76.0, ""hhi_value"": 1.67, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2029, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2030, ""wqi_value"": 41.08, ""hhi_value"": 0.52, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T11:29:39.783053+00:00,predict_client,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}",
2026-02-26T11:50:40.472959+00:00,predict_success,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,35.2,Good,29.2-41.2,1.42,High Risk,1.0-1.92,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}","{""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""wqi"": {""class"": ""Good"", ""value"": 35.2, ""range"": [29.2, 41.2]}, ""hhi"": {""class"": ""High Risk"", ""value"": 1.42, ""range"": [1.0, 1.92]}, ""trend"": [{""year"": 2020, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2021, ""wqi_value"": 12.76, ""hhi_value"": 0.73, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2022, ""wqi_value"": 54.02, ""hhi_value"": 1.04, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2023, ""wqi_value"": 78.19, ""hhi_value"": 0.67, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 32.94, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2025, ""wqi_value"": 35.2, ""hhi_value"": 1.42, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2026, ""wqi_value"": 30.74, ""hhi_value"": 0.47, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 37.89, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2029, ""wqi_value"": 32.57, ""hhi_value"": 0.84, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2030, ""wqi_value"": 100.01, ""hhi_value"": 1.8, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}]}"
2026-02-26T11:50:41.699166+00:00,predict_client,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": ""2025""}",
2026-02-26T11:52:45.896723+00:00,predict_success,Tamil Nadu,Nagapattinam,Keelaiyur,CHINNATHUMBUR,2025,28.06,Good,26.0-34.06,0.66,Low Risk,0.41-0.91,"{""state"": ""Tamil Nadu"", ""district"": ""Nagapattinam"", ""block"": ""Keelaiyur"", ""village"": ""CHINNATHUMBUR"", ""year"": ""2025""}","{""district"": ""Nagapattinam"", ""block"": ""Keelaiyur"", ""village"": ""CHINNATHUMBUR"", ""year"": 2025, ""wqi"": {""class"": ""Good"", ""value"": 28.06, ""range"": [26.0, 34.06]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 0.66, ""range"": [0.41, 0.91]}, ""trend"": [{""year"": 2020, ""wqi_value"": 51.0, ""hhi_value"": 1.08, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2021, ""wqi_value"": 34.85, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2022, ""wqi_value"": 18.17, ""hhi_value"": 0.19, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2023, ""wqi_value"": 51.0, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 39.58, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2025, ""wqi_value"": 28.06, ""hhi_value"": 0.66, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2026, ""wqi_value"": 54.65, ""hhi_value"": 1.74, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2027, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 55.33, ""hhi_value"": 0.74, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2029, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2030, ""wqi_value"": 76.34, ""hhi_value"": 0.31, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}]}"
